GAID,Timestamp,"Sub Publisher","Sub Publisher 2","Sub Publisher 3","Sub Publisher 4","Sub Publisher 5"
9e4a541f-4461-4007-9aec-42180cf07708,"2016-08-04 12:17:06",606587470,,UAC_Display,,
1731cd8a-de97-4ced-80b1-b5f55aa4bc36,"2016-08-04 12:20:09",606587470,,UAC_Display,,
64b50b4f-1844-413c-9618-7de43dbf41b8,"2016-08-04 12:21:07",606587470,,UAC_Display,,
90c5545d-56ec-40ec-9821-9384a27ddb8d,"2016-08-04 12:21:07",606587470,,UAC_Display,,
074db1bc-a15e-4b1b-889b-c8b8e4333ffb,"2016-08-04 12:21:13",606587470,,UAC_Display,,
ebacae45-1768-4e85-b47f-0d71afec2430,"2016-08-04 12:23:08",606587470,,UAC_Search,,
10e30242-6cd4-431e-9c2c-562bfdd8209a,"2016-08-04 12:24:15",606587470,,UAC_Display,,
ac5fb665-5ab2-42ea-9ee7-2adf9d4bc71d,"2016-08-04 12:24:17",606587470,,UAC_Search,,
befaa7d6-358a-494b-99d5-492975b94878,"2016-08-04 12:27:10",606587470,,UAC_Display,,
5ae1704f-6b13-446c-a26b-f0f2013c457c,"2016-08-04 12:27:10",606587470,,UAC_Display,,
6b31a00b-58cd-4517-8703-3bf65c2b3385,"2016-08-04 12:28:19",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux gratuit de dragon"
aaf388c0-41e1-4e62-9250-02b2643a24b5,"2016-08-04 12:30:09",606587470,,UAC_Display,,
6f327f7b-d353-4189-a315-873063149aa9,"2016-08-04 12:32:58",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
bc93a259-b2e1-4505-8577-cdee7be71628,"2016-08-04 12:34:05",606587470,,UAC_Search,,
7dd297cb-c0ad-45cd-a87a-a9d6cc172851,"2016-08-04 12:34:08",606587470,,UAC_Display,,
1f82e965-f943-4672-a6a8-3cce1e5bed50,"2016-08-04 12:34:24",606587470,,UAC_Display,,
a4927c03-4bd4-4c87-ad3a-19f7f89335db,"2016-08-04 12:37:06",606587470,,UAC_Display,,
6a03880a-f5d6-465a-8f37-e7740aba7f98,"2016-08-04 12:38:05",606587470,,UAC_Display,,
fd207346-b690-4a47-86a6-9157da7c3453,"2016-08-04 12:38:07",606587470,,UAC_Youtube,,
845d10d8-4481-4db0-b959-bd1158f6b486,"2016-08-04 12:42:09",606587470,,UAC_Display,,
33950922-65c6-412f-8dcd-c7ebd38a312c,"2016-08-04 12:44:09",606587470,,UAC_Display,,
d908af05-16fd-453a-84ec-48ef3927facb,"2016-08-04 12:44:09",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
8844cd88-92b8-49a7-ab5f-b209f7db4a28,"2016-08-04 12:45:09",606587470,,UAC_Display,,
fd9711b5-dbad-4521-812e-00cdc9453207,"2016-08-04 12:47:06",606587470,,UAC_Search,,
6b2a6436-2cd1-438e-8223-848737fe08ee,"2016-08-04 12:49:08",606587470,,UAC_Display,,
bc4ce613-f54c-45ba-a90e-a34566eddd0e,"2016-08-04 12:49:57",606587470,,UAC_Display,,
3d1f0bd5-2ef9-41cc-b834-adb11d59dd4c,"2016-08-04 12:50:08",606587470,,UAC_Display,,
bbd2e157-5479-43d9-a32b-a9a4dfb65837,"2016-08-04 12:51:08",606587470,,UAC_Display,,
9a83cb0f-73a4-4d9d-916d-292dd5fffacf,"2016-08-04 12:51:11",606587470,,UAC_Search,,
b3e50660-614a-458b-8304-e0c710bc3e2c,"2016-08-04 12:52:07",606587470,,UAC_Search,,
e35eca89-06ea-4242-bfc6-5fc06e1554b4,"2016-08-04 12:52:08",606587470,,UAC_Display,,
be8588c8-9308-48e4-be16-cbd07bfb4fd6,"2016-08-04 12:54:04",606587470,,UAC_Display,,
4cb4335d-f7d2-4362-b253-457f73d52f0f,"2016-08-04 12:54:08",606587470,,UAC_Search,,
8ad6992d-eec1-4660-9037-6cea8c066dae,"2016-08-04 12:58:15",606587470,,UAC_Display,,
8948b7f1-1466-4ea8-83b0-bcaca65666b8,"2016-08-04 12:58:18",606587470,,UAC_Display,,
cd12ea4e-d1d6-4692-b56f-47006d47c3f4,"2016-08-04 12:59:06",606587470,,UAC_Display,,
dd7225de-ba2a-4922-998e-0c7bed720b02,"2016-08-04 13:02:04",606587470,,UAC_Search,,
e040328f-5d34-4cf5-b0e7-4fc3170e15f0,"2016-08-04 13:02:05",606587470,,UAC_Display,,
777dd2c4-e470-4ba5-b89b-4f05cb55cfa5,"2016-08-04 13:02:08",606587470,,UAC_Display,,
8b3d660b-8d15-498e-9490-65228a87ecbc,"2016-08-04 13:03:08",606587470,,UAC_Display,,
741c8c09-899a-4879-9844-32ea821dc59f,"2016-08-04 13:05:10",606587470,,UAC_Display,,
c9d0bd9f-9137-45e1-9525-4a73d5be7c7b,"2016-08-04 13:07:08",606587470,,UAC_Display,,
e02c6056-c3f1-4b1a-81eb-56acb928354e,"2016-08-04 13:08:07",606587470,,UAC_Display,,
21d3263d-ea4d-43fa-b861-da5376229aa9,"2016-08-04 13:09:06",606587470,,UAC_Display,,
f854fde0-6fd6-4be9-8113-832a78d39f86,"2016-08-04 13:09:08",606587470,,UAC_Display,,
2d71b373-df6f-4066-add8-14e2adfad037,"2016-08-04 13:12:05",606587470,,UAC_Display,,
0591a61a-8ec5-4dee-9138-4b5c18b5d592,"2016-08-04 13:12:07",606587470,,UAC_Display,,
c08ea879-8f3c-48a6-ba82-4d569ed387fa,"2016-08-04 13:13:08",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
5c312ccf-62dd-42a1-bfd2-bcf1b71b650a,"2016-08-04 13:13:12",606587470,,UAC_Display,,
81df63cd-5aec-4993-93c8-e58f14b0c00d,"2016-08-04 13:15:06",606587470,,UAC_Display,,
95d705eb-3e8f-4386-8cd6-db53c874bc69,"2016-08-04 13:16:10",606587470,,UAC_Display,,
9d398649-0e29-4a83-86be-d54e4b4bcecb,"2016-08-04 13:19:09",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
c036bc81-3063-420f-bfe0-cfbebe6d642e,"2016-08-04 13:19:12",606587470,,UAC_Display,,
77dc2149-aba7-46e9-893f-aa1ccf110119,"2016-08-04 13:20:09",606587470,,UAC_Display,,
b78a0da2-dfca-4c5b-a7c9-f261605a6cf0,"2016-08-04 13:21:07",606587470,,UAC_Display,,
ba1dabfb-6dfb-469b-a1d9-1cb18df83b55,"2016-08-04 13:24:10",606587470,,UAC_Display,,
3dfb0b88-b140-4411-a2fe-c78dea486037,"2016-08-04 13:28:10",606587470,,UAC_Display,,
18956833-075a-4a10-9fbc-24dc3157b729,"2016-08-04 13:31:08",606587470,,UAC_Display,,
2f595bc6-f9d3-4230-bbb5-1e845e806ce4,"2016-08-04 13:31:08",614066833,,Youtube,,
d4d32a6d-1672-4833-adeb-f2753f949091,"2016-08-04 13:33:08",614066833,,Youtube,,
d4670292-bcbd-4b66-aaf4-1e8c06fffcd7,"2016-08-04 13:33:10",614066833,,Youtube,,
e6d165e0-005e-4209-bb0d-a0ca4a4f3f92,"2016-08-04 13:34:05",606587470,,UAC_Display,,
94773b41-c5e5-4c8d-b3ab-f9cdc02d32fe,"2016-08-04 13:35:05",606587470,,UAC_Display,,
a06601ce-5c5f-446c-aa39-13ebad2adb90,"2016-08-04 13:38:07",606587470,,UAC_Display,,
a0315fa8-aa97-4952-a9f9-283ada9e1509,"2016-08-04 13:40:08",606587470,,UAC_Display,,
145e0869-f677-4151-8cca-8f9d94010f6f,"2016-08-04 13:42:04",606587470,,UAC_Display,,
16f17213-11d2-4412-b99c-3cefc37120a9,"2016-08-04 13:42:08",606587470,,UAC_Display,,
01811551-a86a-4e64-ba9e-1faf388428a0,"2016-08-04 13:43:09",614066833,,Youtube,,
7a76813e-7efe-4928-ab80-b603c661f2e6,"2016-08-04 13:43:09",606587470,,UAC_Display,,
7da915d0-14b1-4f4c-a3b3-6a5dcc494724,"2016-08-04 13:44:10",606587470,,UAC_Display,,
09223a05-6bc4-473e-aef7-56c21c9d0eb3,"2016-08-04 13:44:12",606587470,,UAC_Search,,
c03a89ad-2941-449c-ac4a-ab1278d4fc64,"2016-08-04 13:51:05",606587470,,UAC_Search,,
a2430939-d372-4df5-bd73-a4033232716d,"2016-08-04 13:52:05",614066833,,Youtube,,
eb0fef36-afb4-4504-920a-c2c1f608a4d6,"2016-08-04 13:53:05",606587470,,UAC_Display,,
155c1d90-a7eb-4a6a-8c83-b4e2a52440f0,"2016-08-04 13:53:05",606587470,,UAC_Search,,
b787146f-07ac-475e-8d79-aaa27d23c8e0,"2016-08-04 13:53:06",606587470,,UAC_Display,,
05f85498-608e-455b-9669-1bf3a0a0e7d2,"2016-08-04 13:55:07",606587470,,UAC_Display,,
953fcd73-8fca-440e-8455-bc7ab31024a3,"2016-08-04 13:55:07",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeu de dragon"
9b1e2d5b-b3f8-47d7-8c82-f141d171bebe,"2016-08-04 13:56:08",606587470,,UAC_Display,,
6ea2cbf7-0ec0-4bfe-95e0-c47a5252f747,"2016-08-04 13:57:08",606587470,,UAC_Display,,
f1f98664-6dfd-4373-8328-d5e8d1207543,"2016-08-04 13:58:08",614066833,,Youtube,,
0065558a-6c3f-44d7-a02c-2eb73b7f7f7a,"2016-08-04 14:00:10",606587470,,UAC_Display,,
7d2c10e9-576a-4f9f-9eab-4c27948c18ce,"2016-08-04 14:01:08",606587470,,UAC_Display,,
ec0269c1-ffe3-4bef-8615-51cab4c2e00f,"2016-08-04 14:01:09",606587470,,UAC_Display,,
7ed5429c-8e70-4497-8237-6ce9158f38ca,"2016-08-04 14:02:06",606587470,,UAC_Display,,
cbb8f698-8e71-4e25-82de-640fed5414e9,"2016-08-04 14:04:06",614066833,,Youtube,,
52b119f8-fceb-4a7d-a7bb-60760db41664,"2016-08-04 14:04:07",606587470,,UAC_Display,,
6f4ff5ca-6679-495c-b73c-5772f58ee10b,"2016-08-04 14:05:06",606587470,,UAC_Display,,
452f5f54-ba03-422f-92bf-c3cead029044,"2016-08-04 14:06:06",606587470,,UAC_Display,,
b9d774d0-7e4e-4f8b-a5fc-dcd0177faa96,"2016-08-04 14:07:07",606587470,,UAC_Display,,
efccc135-3719-4747-8c2d-094321ac87fd,"2016-08-04 14:07:07",606587470,,UAC_Display,,
a797b30b-4c00-45cc-8fce-981ef5ab468b,"2016-08-04 14:11:09",606587470,,UAC_Display,,
bc4a1cb4-5cc7-45be-a147-adc260e9c3f5,"2016-08-04 14:11:09",606587470,,UAC_Display,,
0167bddb-3802-43cd-a31e-4a7f4a991630,"2016-08-04 14:11:09",606587470,,UAC_Display,,
b231c213-6df1-402f-9028-117db16fa7d6,"2016-08-04 14:12:05",606587470,,UAC_Display,,
217c1ad2-0494-4b4c-b973-e5abdfcdff46,"2016-08-04 14:13:07",606587470,,UAC_Display,,
886ac7e8-68a2-4e57-be2a-3dd8b2d43609,"2016-08-04 14:14:08",606587470,,UAC_Display,,
cff571d7-2f8e-4828-8306-4e4e8d4a5359,"2016-08-04 14:15:06",{campaignid},,UAC_Youtube,,
6a78d107-6aaf-4e30-9464-553ed50662c1,"2016-08-04 14:16:13",606587470,,UAC_Search,,
41c29060-2c7c-4a0d-b304-169e02852f4b,"2016-08-04 14:16:13",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
b55ba03f-74fb-47ec-84a1-b8343833bac6,"2016-08-04 14:17:12",606587470,,UAC_Display,,
92d32867-7fa6-497a-82a9-3ebc1d22b90f,"2016-08-04 14:18:08",606587470,,UAC_Display,,
f9b26ea2-13b9-4b85-b207-4c573ae2b778,"2016-08-04 14:20:08",606587470,,UAC_Search,,
38c57374-dc96-4428-8363-91216f5455b4,"2016-08-04 14:21:04",606587470,,UAC_Search,,
e16fecf6-c29d-46a3-9725-8f2939b0230e,"2016-08-04 14:23:10",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux de dragon"
57062019-4683-4beb-88f5-e16758019de1,"2016-08-04 14:24:13",606587470,,UAC_Display,,
c8d8dcde-d59c-4e58-a59e-0609888a6ca7,"2016-08-04 14:25:22",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux de dragon"
a9b98d65-a7c5-4853-9f95-1d6b271eaf40,"2016-08-04 14:29:05",606587470,,UAC_Display,,
ff3b3d98-0502-4874-b9ca-2d6945327498,"2016-08-04 14:30:06",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
96ce32fe-f0bd-44d5-b360-3fa48f7f40fa,"2016-08-04 14:31:05",614066833,,Youtube,,
6a54eefe-1aee-4c69-9626-97e6fcef45a8,"2016-08-04 14:32:05",606587470,,UAC_Display,,
8764471e-aec3-465a-a5da-9a6adf810583,"2016-08-04 14:33:10",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
a62e0311-8df0-4007-9353-086cd3cc3f28,"2016-08-04 14:34:06",606587470,,UAC_Display,,
667682bc-ee04-41d1-8f7e-3f381807fd38,"2016-08-04 14:35:24",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
de3bb0f1-4efc-43b1-abaf-c29883dfb053,"2016-08-04 14:36:07",606587470,,UAC_Display,,
811e1ac0-2508-4ed8-8bfa-b02213fced2b,"2016-08-04 14:36:09",606587470,,UAC_Display,,
757c0386-61dc-4a6b-bade-f17aaac11d3f,"2016-08-04 14:36:09",606587470,,UAC_Search,,
731a05bd-f7ae-4bfb-9076-8c9fd29e0079,"2016-08-04 14:37:08",606587470,,UAC_Display,,
7983f159-b820-4e5e-863a-f92986e11bbf,"2016-08-04 14:37:11",606587470,,UAC_Display,,
94b04d24-ebc5-4da1-82aa-58e0cbf8ef24,"2016-08-04 14:41:06",606587470,,UAC_Display,,
9150111a-1e91-47cc-b758-abe531be82e8,"2016-08-04 14:42:05",606587470,,UAC_Display,,
6342b9ea-c6ec-4151-8830-4a9f2d918c68,"2016-08-04 14:42:10",606587470,,UAC_Display,,
60f9192f-24ee-4cb0-9671-f49b64fe155c,"2016-08-04 14:45:08",606587470,,UAC_Display,,
4510621c-3eb3-4b5b-90a5-14682e2eda57,"2016-08-04 14:45:09",606587470,,UAC_Search,,
3f148807-6a47-4512-9d78-86af4d7cba40,"2016-08-04 14:49:09",606587470,,UAC_Display,,
d7f786a8-7938-46ba-abdf-edf15006bb6b,"2016-08-04 14:52:10",606587470,,UAC_Display,,
a325dca1-4077-4602-a499-63d98cf37028,"2016-08-04 14:56:08",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
aea71ef3-c6ef-4ee3-9a43-8c18aa9b6950,"2016-08-04 14:56:09",606587470,,UAC_Display,,
185fcba4-1bbf-4d3f-b0e7-29a5f3fd6957,"2016-08-04 14:58:05",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
cfef0c6d-7633-4065-ba58-f32fe376dc8d,"2016-08-04 15:00:06",606587470,,UAC_Display,,
9f985949-8823-48e5-b505-31de415dc1e2,"2016-08-04 15:00:07",606587470,,UAC_Display,,
043ffdcb-f79e-4f82-a425-661de1f39709,"2016-08-04 15:02:06",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
081a38dd-8431-4761-a014-5de691e9cfcd,"2016-08-04 15:02:08",606587470,,UAC_Display,,
fc6cae84-f499-499c-af86-72b0dd1c159f,"2016-08-04 15:04:05",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux dragon"
144ddf83-718b-4f22-b500-eb2041a255e6,"2016-08-04 15:06:11",606587470,,UAC_Display,,
fe0494eb-7e22-4379-941e-9af233998f6e,"2016-08-04 15:10:06",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
0f14c79d-c41f-431b-9345-33638fd680f2,"2016-08-04 15:10:07",614066833,,Youtube,,
cfe5deaa-f00e-4bf7-ae1d-25880f0596a8,"2016-08-04 15:10:10",606587470,,UAC_Search,,
88a9e690-c351-473e-9020-fb2ff607fe79,"2016-08-04 15:11:08",606587470,,UAC_Display,,
0dcdf530-84de-4182-bf2f-2357d881711a,"2016-08-04 15:13:09",614066833,,Youtube,,
058e1be4-0f4a-4b57-adc5-a65bce157864,"2016-08-04 15:15:05",606587470,,UAC_Display,,
70116734-a7c0-4363-9053-2698d0fb6bfc,"2016-08-04 15:16:04",606587470,,UAC_Display,,
419ef6dd-daa1-43ee-a8c5-88c66048a9c8,"2016-08-04 15:17:07",606587470,,UAC_Display,,
def4a24d-fa75-41ad-aa13-893c6fdb2f70,"2016-08-04 15:18:05",606587470,,UAC_Display,,
527ff06c-1d55-42be-8c50-832e8fe6785f,"2016-08-04 15:18:06",606587470,,UAC_Search,,
166badce-c41c-48fa-bd7d-a5697850a588,"2016-08-04 15:20:06",606587470,,UAC_Display,,
7dbb6017-adca-40af-9aae-2feb430c72ba,"2016-08-04 15:21:07",606587470,,UAC_Display,,
00df01ae-5255-4b56-ae72-77b365ccc07d,"2016-08-04 15:21:08",606587470,,UAC_Display,,
1f7d170a-d79e-4892-9e0d-d15586d46ca6,"2016-08-04 15:22:09",614066833,,Youtube,,
fe276597-6dbd-441f-9394-db43df502724,"2016-08-04 15:22:11",606587470,,UAC_Search,,
000647c4-b1e2-44ef-9412-ce1b27aba241,"2016-08-04 15:25:05",606587470,,UAC_Display,,
b7c4d431-8df5-4fbe-8f4d-ec1c0d3a669e,"2016-08-04 15:26:08",614066833,,Youtube,,
89b92413-baaf-4601-86e4-ecc4635c6d17,"2016-08-04 15:27:05",606587470,,UAC_Display,,
941c0a9d-266f-4e97-b230-d64b3d3d59cf,"2016-08-04 15:28:04",606587470,,UAC_Search,,
d28d0f4b-0708-4a93-988e-de808fa118b5,"2016-08-04 15:28:06",606587470,,UAC_Search,,
bed5d1af-a037-4a23-98b6-bfa6a6c7107e,"2016-08-04 15:28:06",606587470,,UAC_Display,,
20dc2383-6bee-4fb5-9653-70bc8a0b5012,"2016-08-04 15:30:10",606587470,,UAC_Display,,
dc098628-61f9-4ad5-b551-5bed33ca0706,"2016-08-04 15:34:05",606587470,,UAC_Display,,
4b3ab161-7d29-45c1-b766-bac0ee5796c9,"2016-08-04 15:34:09",606587470,,UAC_Display,,
fffabc3e-45ac-4493-aa37-93b35eef77b4,"2016-08-04 15:35:05",606587470,,UAC_Display,,
68461e13-da00-4069-8018-a3d489904124,"2016-08-04 15:36:08",606587470,,UAC_Display,,
4734d4c7-efe0-4297-9a93-1f3751d872c7,"2016-08-04 15:37:10",606587470,,UAC_Display,,
9361c5db-3ff8-49af-9525-2086a3fcd86b,"2016-08-04 15:38:09",606587470,,UAC_Display,,
7648810d-682c-4f6b-8405-1f525ccd80bb,"2016-08-04 15:42:04",606587470,,UAC_Display,,
4f18dee9-8d81-46b6-b412-2b21a3441504,"2016-08-04 15:44:04",606587470,,UAC_Display,,
71fd7fb9-a47f-40f3-81a3-983d1eaea7ad,"2016-08-04 15:46:06",614066833,,Youtube,,
59dd5603-e9dd-43c6-9f8e-dba6535b24dd,"2016-08-04 15:50:08",606587470,,UAC_Display,,
a0aa4693-fd8d-4b37-aea5-5c2a5af3a3d2,"2016-08-04 15:51:06",606587470,,UAC_Search,,
be445134-d52d-4388-8ba5-93ebf8bee8bf,"2016-08-04 15:51:10",606587470,,UAC_Display,,
5ec2a69c-cbb2-4b9c-b659-0acbe8281b92,"2016-08-04 15:52:06",606587470,,UAC_Display,,
9684d0c1-4ea9-4869-ba1b-02f0caec450b,"2016-08-04 15:53:09",606587470,,UAC_Search,,
df6812dd-23d7-453c-88f1-12adeeb7891d,"2016-08-04 15:54:06",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux de dragon"
cbc625d8-19fa-49ab-b76e-a483665cfdcc,"2016-08-04 15:54:12",606587470,,UAC_Display,,
727c9923-581b-47c0-8234-ba15b9966ebd,"2016-08-04 15:58:07",606587470,,UAC_Display,,
892258b9-bce0-47af-bbd0-c660c6145c11,"2016-08-04 15:58:12",606587470,,UAC_Display,,
4e20e010-7fd4-4e7e-81a7-5a48538ad319,"2016-08-04 15:59:08",606587470,,UAC_Display,,
d6ac0df2-06ff-4ed3-99fe-4df99ffadd44,"2016-08-04 16:01:06",606587470,,UAC_Display,,
cf6cf13d-9550-4b11-8742-46c74758ed1e,"2016-08-04 16:01:08",606587470,,UAC_Display,,
d2693d7a-0abb-4cf5-ab98-681882373518,"2016-08-04 16:02:06",606587470,,UAC_Display,,
366ae1eb-276c-41fd-b9e7-b3259d3016c4,"2016-08-04 16:04:05",606587470,,UAC_Display,,
e8fc207d-d875-4220-9ad2-b6c00c7ef5bf,"2016-08-04 16:04:05",606587470,,UAC_Display,,
635f0cd3-d04a-4152-90d9-56c457209a19,"2016-08-04 16:04:07",606587470,,UAC_Display,,
86426dad-9e98-4f62-9e5b-99988ec00d5c,"2016-08-04 16:05:05",606587470,,UAC_Display,,
0aac722e-0894-42eb-84c6-8a9e780c2436,"2016-08-04 16:05:06",614066833,,Youtube,,
1ca11e11-d0db-4484-acf6-193b3a22e3a6,"2016-08-04 16:05:10",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux de dragon"
2b1a0078-35a0-4958-afa0-fe62db7022c1,"2016-08-04 16:06:06",606587470,,UAC_Display,,
69923c15-6304-4d53-9cee-2d265cb3f069,"2016-08-04 16:08:09",606587470,,UAC_Display,,
e37d83e5-f8ba-4506-a8cd-598072a851e2,"2016-08-04 16:09:08",606587470,,UAC_Display,,
2dc70b71-a078-4e55-a68a-9adaef000b9e,"2016-08-04 16:09:09",606587470,,UAC_Display,,
cf68ec87-bd78-4fc7-8ec9-42bd982db777,"2016-08-04 16:10:10",606587470,,UAC_Display,,
0c859e1d-bda0-45ef-ad80-a09c072f374d,"2016-08-04 16:11:04",606587470,,UAC_Display,,
02de043f-8803-4182-b2ce-e959ee9249d3,"2016-08-04 16:12:04",606587470,,UAC_Display,,
159dd6c3-eaff-4e4b-8cbd-870a26903bbb,"2016-08-04 16:13:09",606587470,,UAC_Display,,
406d95d2-9a9c-4453-bb48-24f83f382666,"2016-08-04 16:14:07",606587470,,UAC_Display,,
f1c712a4-d56c-4aeb-93f9-ebf0e4a0bf98,"2016-08-04 16:14:07",606587470,,UAC_Display,,
6d91a5f9-d382-483d-bd38-4ae394bfc654,"2016-08-04 16:16:06",606587470,,UAC_Display,,
34b94682-00d1-4945-9ce1-a67a92743514,"2016-08-04 16:20:05",606587470,,UAC_Display,,
0b01dd64-8af8-42f1-997d-e5fa00ea848a,"2016-08-04 16:23:06",606587470,,UAC_Display,,
426de6cf-561c-4b48-816c-127dad175330,"2016-08-04 16:24:05",606587470,,UAC_Display,,
feb037ce-20b7-4d16-93b4-a400c1343562,"2016-08-04 16:24:10",606587470,,UAC_Display,,
bfd5c035-d8b1-4f0c-9645-68bfc05cf36d,"2016-08-04 16:28:07",606587470,,UAC_Display,,
e4480a3c-672d-4bf0-a55e-a43c24773712,"2016-08-04 16:29:07",606587470,,UAC_Display,,
36a28247-95e2-4db5-8b3c-a7c12adc894c,"2016-08-04 16:29:08",606587470,,UAC_Display,,
fd71611c-1a44-4eae-a496-c522e2e6d99a,"2016-08-04 16:29:08",606587470,,UAC_Display,,
c061e8a7-e770-4c00-84b1-35c9ff0cc176,"2016-08-04 16:30:05",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
7799bd54-e1a2-46fd-bb05-27c1423148d8,"2016-08-04 16:30:08",606587470,,UAC_Display,,
7e37a501-5ea2-4b52-92ec-f8303e47c5a5,"2016-08-04 16:31:11",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux de dragon"
6ea40f5e-a015-4d74-965a-2e4d05f15df5,"2016-08-04 16:32:13",606587470,,UAC_Display,,
864fd230-89df-41bb-9c19-8c42d62dd142,"2016-08-04 16:33:05",614066833,,Youtube,,
4608f62f-8c8d-4bf3-a7b7-e3d64ae0c838,"2016-08-04 16:34:12",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
c8b12ee9-9e7e-4003-abaa-5681ff5764ac,"2016-08-04 16:37:08",606587470,,UAC_Display,,
2744ff4f-737a-4658-9704-20148ec2a094,"2016-08-04 16:38:06",606587470,,UAC_Display,,
34cdd945-04f7-4732-a7e1-6cead0178651,"2016-08-04 16:41:05",606587470,,UAC_Display,,
691ad340-b0d4-4392-8760-b98e55aa10bd,"2016-08-04 16:41:08",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
1a7784b6-f666-4988-bdd3-70f31126583c,"2016-08-04 16:42:08",606587470,,UAC_Display,,
b8170692-1d51-4580-a473-620a71401ee9,"2016-08-04 16:42:09",606587470,,UAC_Display,,
f70c346e-b162-4dcb-95ec-f5fa72823c2b,"2016-08-04 16:43:06",614066833,,Youtube,,
b70890f3-437a-414f-b41c-39a9b95112f7,"2016-08-04 16:44:05",606587470,,UAC_Display,,
7bd7626c-1b1a-4e8d-bd0f-6a7b8998dd3a,"2016-08-04 16:45:07",606587470,,UAC_Display,,
7427977a-0b7e-4dac-9ce6-0a2dc3ecdaa4,"2016-08-04 16:47:07",606587470,,UAC_Display,,
3aee4148-2881-418d-b563-f4ae66913e27,"2016-08-04 16:48:06",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
597969d9-6aa5-42dd-8163-1693398e55d4,"2016-08-04 16:50:07",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,"dragon city"
665f642d-fe91-44a3-8c2b-f0477225631a,"2016-08-04 17:01:08",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
89ec1d46-afa2-4c8d-ba28-c75ba787559d,"2016-08-04 17:05:10",606587470,,UAC_Display,,
812491fd-6ff5-4712-80de-ec62d9362e9b,"2016-08-04 17:05:10",606587470,,UAC_Display,,
4605e597-1b68-4441-8c32-17ea5e375ce6,"2016-08-04 17:06:08",606587470,,UAC_Display,,
8c5d1b8c-74a3-4766-920b-2644a84043d6,"2016-08-04 17:06:10",614066833,,Youtube,,
a42dba55-0c2e-46ca-a1c5-51363c32389d,"2016-08-04 17:07:06",606587470,,UAC_Search,,
9b37ab83-776f-4e8e-aafe-6bace02ad89b,"2016-08-04 17:07:08",FR_DragonManiaLegends_Search_GP_Googleteam,29465306453,Search,,dragon
a54d372c-d1cd-46d5-8d04-bc657e1e409c,"2016-08-04 17:08:12",606587470,,UAC_Display,,
0b69d3f5-3927-42e5-822a-6d22cd26bd3c,"2016-08-04 17:10:10",606587470,,UAC_Display,,
38579c31-614b-4592-8f13-1254f8e1cfef,"2016-08-04 17:12:08",606587470,,UAC_Display,,
1833e663-6efa-4db3-853f-f89ef0e0b50d,"2016-08-04 17:13:04",606587470,,UAC_Display,,
12869a8c-71cf-4b07-98d3-0f176e9b6177,"2016-08-04 17:13:07",606587470,,UAC_Display,,
1bb37b5d-88f0-4e69-b8a4-a628bafe528a,"2016-08-04 17:13:08",FR_DragonManiaLegends_Search_GP_Googleteam,29465065253,Search,,"jeux de dragon"
03797f44-221a-4ec3-b934-31f0cdc02db9,"2016-08-04 17:14:10",606587470,,UAC_Search,,
ceffaec6-e01e-4d6a-b1de-566b6046f544,"2016-08-04 17:14:10",606587470,,UAC_Display,,
4e92e084-b21f-4e00-a662-bfa73122b3fe,"2016-08-04 17:15:10",606587470,,UAC_Display,,
ea1a4eec-3efb-4cf7-9c1b-41333bb1e6f6,"2016-08-04 17:16:05",606587470,,UAC_Search,,
