"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___3630442003882424___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 14:52:39";"2016-11-02 15:00:17";"46B9D0FD-DD62-435E-9BD8-4B0BA481EF0D";"{""ggi"":55612,""device_gdid"":""5921043646"",""anon_id"":""anonymous:aXBob25lX4cMH4nXJCNfckOkVQspYKQ="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""25001"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPhone6,1"",""d_device_family"":""iPhone"",""encr"":0,""fw"":""10.0.1"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.055355375,""gt"":0.056671625,""ses_id"":1,""connectivity"":152146,""ver"":""2.5.2c""},""ts"":1478098757,""ts_local"":1478109557,""uuid"":""5fc93478-3fdf-4c3b-893a-84e857359c93"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.131366875,""gt"":0.132191125,""ses_id"":1,""connectivity"":152146},""ts"":1478098757,""ts_local"":1478109557,""uuid"":""bc1f160b-4a01-4589-af88-8f9eea48e5e8"",""type"":51856,""token"":2},{""data"":{""idfa_old"":""0"",""idfa_new"":""46B9D0FD-DD62-435E-9BD8-4B0BA481EF0D"",""idfv_old"":""0"",""idfv_new"":""CB231D74-00E9-4D0C-9675-2224954EDD3A"",""reinstall"":0,""ses_t"":0.139097875,""gt"":0.140277,""ses_id"":1,""connectivity"":152146,""ver"":""2.5.2c""},""ts"":1478098757,""ts_local"":1478109557,""uuid"":""fe23eb48-ab52-4866-8366-e0a85fafae40"",""type"":165409,""token"":3}],""ip_numeric"":""1603896647"",""server"":{""timestamp"":1478098817},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""CB231D74-00E9-4D0C-9675-2224954EDD3A"",""mac"":""02:00:00:00:00:00"",""idfa"":""46B9D0FD-DD62-435E-9BD8-4B0BA481EF0D"",""gdid"":""5921043646""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___3861279225424357___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 15:01:06";"2016-11-02 15:10:57";"522AC227-2291-409F-B5A0-A2551AAB11E2";"{""ggi"":55612,""device_gdid"":""5921055936"",""anon_id"":""anonymous:aXBob25lX8OHrVpoatxBFuhui0ei3KA="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,2"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.022610208,""gt"":0.028336167,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478099394,""ts_local"":1478110194,""uuid"":""5bd27d36-301c-4a8e-abe0-98100a64ee31"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.106181292,""gt"":0.108011333,""ses_id"":1,""connectivity"":152142},""ts"":1478099394,""ts_local"":1478110194,""uuid"":""e8d7b496-589a-4f1b-9efa-b889b330ceb0"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.115126917,""gt"":0.116882375,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478099394,""ts_local"":1478110194,""uuid"":""8f97a5cb-d5b8-4877-932a-9ac58b1c7240"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""4CD5867F-3B43-49D3-A61B-D2602F4E5275"",""idfa_new"":""522AC227-2291-409F-B5A0-A2551AAB11E2"",""idfv_old"":""C6D95263-FF1F-4D28-A42F-78493790CA52"",""idfv_new"":""A7AD7AC3-A163-476D-AC95-3ACFD23B3F0E"",""reinstall"":1,""ses_t"":0.966573667,""gt"":0.968225708,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478099394,""ts_local"":1478110194,""uuid"":""24dd1c7c-95f2-41b0-8124-d970172b4d01"",""type"":165409,""token"":4}],""ip_numeric"":""1845238350"",""server"":{""timestamp"":1478099457},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""A7AD7AC3-A163-476D-AC95-3ACFD23B3F0E"",""mac"":""02:00:00:00:00:00"",""idfa"":""522AC227-2291-409F-B5A0-A2551AAB11E2"",""gdid"":""5921055936""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___0823620237097080___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 15:18:54";"2016-11-02 15:21:19";"C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8";"{""ggi"":55612,""device_gdid"":""5921067789"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.07307375,""gt"":0.174362833,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100016,""ts_local"":1478114416,""uuid"":""6436ba5d-63ec-478e-82d9-05987b36dbe1"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.206333583,""gt"":0.210030875,""ses_id"":1,""connectivity"":152142},""ts"":1478100016,""ts_local"":1478114416,""uuid"":""4fece6c8-d44e-45a2-917b-c62fbce8751b"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.431664417,""gt"":0.433379208,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100016,""ts_local"":1478114416,""uuid"":""d6c01455-f486-493e-9218-f9e77c01fa25"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""B88CB967-8E68-44A1-B57D-B8B33A6B2659"",""idfa_new"":""C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8"",""idfv_old"":""708E25BA-F1EA-49A0-8BBA-CAD8EAD64136"",""idfv_new"":""F4C1A346-80E2-44A0-A53C-F39DBE00A1A4"",""reinstall"":1,""ses_t"":0.964294125,""gt"":0.965782042,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100016,""ts_local"":1478114416,""uuid"":""8258b8d9-ada5-423f-b0d6-242f9eb884ac"",""type"":165409,""token"":4}],""ip_numeric"":""1600714952"",""server"":{""timestamp"":1478100079},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""F4C1A346-80E2-44A0-A53C-F39DBE00A1A4"",""mac"":""02:00:00:00:00:00"",""idfa"":""C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8"",""gdid"":""5921067789""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___1497291508186621___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 15:23:49";"2016-11-02 15:26:02";"80605DD4-3357-43BA-BC37-9B5DA7AE3898";"{""ggi"":55612,""device_gdid"":""5921073078"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.027041542,""gt"":0.031838125,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100299,""ts_local"":1478114699,""uuid"":""913cd856-daa1-4935-adfd-2549417ca26c"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.519424958,""gt"":0.533012458,""ses_id"":1,""connectivity"":152142},""ts"":1478100299,""ts_local"":1478114699,""uuid"":""f711e7f5-7e7a-4b34-b581-40e01fc2feaa"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.540137917,""gt"":0.542714625,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100300,""ts_local"":1478114700,""uuid"":""c5d70955-4b69-4899-a7dd-cc4f33680617"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8"",""idfa_new"":""80605DD4-3357-43BA-BC37-9B5DA7AE3898"",""idfv_old"":""F4C1A346-80E2-44A0-A53C-F39DBE00A1A4"",""idfv_new"":""4DC06032-F511-4D59-A9C7-BBEB0BF06CA6"",""reinstall"":1,""ses_t"":0.9859765,""gt"":0.997814708,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100300,""ts_local"":1478114700,""uuid"":""5e376634-5826-40f8-9325-6190bff30e01"",""type"":165409,""token"":4}],""ip_numeric"":""1600714261"",""server"":{""timestamp"":1478100362},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""4DC06032-F511-4D59-A9C7-BBEB0BF06CA6"",""mac"":""02:00:00:00:00:00"",""idfa"":""80605DD4-3357-43BA-BC37-9B5DA7AE3898"",""gdid"":""5921073078""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___6104567040582032___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 15:32:13";"2016-11-02 15:34:53";"39621684-021D-49FA-96D7-B388CDE4739D";"{""ggi"":55612,""device_gdid"":""5921083137"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.030479959,""gt"":0.037189459,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100831,""ts_local"":1478115231,""uuid"":""4969300a-0ccc-47e8-baa1-528fc81f839b"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.053317875,""gt"":0.057138334,""ses_id"":1,""connectivity"":152142},""ts"":1478100831,""ts_local"":1478115231,""uuid"":""3809ca4d-2aa0-4c5b-b30f-f4d955956308"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.383453709,""gt"":0.3894325,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100831,""ts_local"":1478115231,""uuid"":""b3010aaa-bd30-4a06-95d6-59da27b42282"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""80605DD4-3357-43BA-BC37-9B5DA7AE3898"",""idfa_new"":""39621684-021D-49FA-96D7-B388CDE4739D"",""idfv_old"":""4DC06032-F511-4D59-A9C7-BBEB0BF06CA6"",""idfv_new"":""2C6D209E-D8AD-4CA6-A85B-A2169C318D6D"",""reinstall"":1,""ses_t"":0.953464,""gt"":0.955434209,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478100831,""ts_local"":1478115231,""uuid"":""8931cdc2-444e-44b2-894f-674790bdf8ca"",""type"":165409,""token"":4}],""ip_numeric"":""1600712506"",""server"":{""timestamp"":1478100893},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""2C6D209E-D8AD-4CA6-A85B-A2169C318D6D"",""mac"":""02:00:00:00:00:00"",""idfa"":""39621684-021D-49FA-96D7-B388CDE4739D"",""gdid"":""5921083137""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___8714732395497286___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 15:43:57";"2016-11-02 15:46:08";"75BE495B-219A-477A-9F55-8680C55C6E38";"{""ggi"":55612,""device_gdid"":""5921095669"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.0391995,""gt"":0.053494541,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478101505,""ts_local"":1478115905,""uuid"":""47e04424-7936-43b5-8e71-02770bec6d62"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.112337375,""gt"":0.114205208,""ses_id"":1,""connectivity"":152142},""ts"":1478101505,""ts_local"":1478115905,""uuid"":""593d3520-84e2-4afc-9cf4-e96910e1cfb0"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.39295975,""gt"":0.440740083,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478101506,""ts_local"":1478115906,""uuid"":""ebb00659-389d-4e2d-b7d7-16ad01c82843"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""39621684-021D-49FA-96D7-B388CDE4739D"",""idfa_new"":""75BE495B-219A-477A-9F55-8680C55C6E38"",""idfv_old"":""2C6D209E-D8AD-4CA6-A85B-A2169C318D6D"",""idfv_new"":""04DEC6C8-4C60-4545-80A8-3691846D6CBC"",""reinstall"":1,""ses_t"":0.970316708,""gt"":0.972477291,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478101506,""ts_local"":1478115906,""uuid"":""916c0925-fbe0-4c22-9c2a-eab8045fc5c4"",""type"":165409,""token"":4}],""ip_numeric"":""1600710828"",""server"":{""timestamp"":1478101568},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""04DEC6C8-4C60-4545-80A8-3691846D6CBC"",""mac"":""02:00:00:00:00:00"",""idfa"":""75BE495B-219A-477A-9F55-8680C55C6E38"",""gdid"":""5921095669""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p40659___2119552___2185832___3217036740795362___A01033-40659"",""placementID"":""40659"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 16:09:21";"2016-11-02 16:11:35";"F1748482-B08A-4B74-B0A4-14A4A1CF030E";"{""ggi"":55612,""device_gdid"":""5921123511"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.031195959,""gt"":0.033795834,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103033,""ts_local"":1478117433,""uuid"":""b18cb27c-05e9-41a4-8d37-f11879217ec3"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.435827667,""gt"":0.467496167,""ses_id"":1,""connectivity"":152142},""ts"":1478103033,""ts_local"":1478117433,""uuid"":""e39e25a2-8d58-4977-b915-3bee1818e167"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.54587125,""gt"":0.549254209,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103033,""ts_local"":1478117433,""uuid"":""28dd07cc-bb7c-475f-a301-185aa0f0fbc8"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""75BE495B-219A-477A-9F55-8680C55C6E38"",""idfa_new"":""F1748482-B08A-4B74-B0A4-14A4A1CF030E"",""idfv_old"":""04DEC6C8-4C60-4545-80A8-3691846D6CBC"",""idfv_new"":""22D30FB2-C5EC-436A-9CB5-2AD5F9A2CF6A"",""reinstall"":1,""ses_t"":0.997543625,""gt"":1.001864709,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103034,""ts_local"":1478117434,""uuid"":""29a76534-81f6-44d9-aa98-4bc0fcd22cc8"",""type"":165409,""token"":4}],""ip_numeric"":""1600706939"",""server"":{""timestamp"":1478103095},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""22D30FB2-C5EC-436A-9CB5-2AD5F9A2CF6A"",""mac"":""02:00:00:00:00:00"",""idfa"":""F1748482-B08A-4B74-B0A4-14A4A1CF030E"",""gdid"":""5921123511""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___2706505836878227___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 16:13:35";"2016-11-02 16:15:49";"2309173E-36DA-413E-A529-FF6A10375C53";"{""ggi"":55612,""device_gdid"":""5921127985"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.029898625,""gt"":0.037407834,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103287,""ts_local"":1478117687,""uuid"":""30a3b71f-78de-45fc-b91c-36d6e7fa0cbf"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.054071209,""gt"":0.060932,""ses_id"":1,""connectivity"":152142},""ts"":1478103287,""ts_local"":1478117687,""uuid"":""c4c4e6ce-26e7-4c78-b88a-e1139fe549b4"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.424860334,""gt"":0.477602125,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103287,""ts_local"":1478117687,""uuid"":""27dc76da-40cb-4721-a6ac-ad641493a1ef"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""F1748482-B08A-4B74-B0A4-14A4A1CF030E"",""idfa_new"":""2309173E-36DA-413E-A529-FF6A10375C53"",""idfv_old"":""22D30FB2-C5EC-436A-9CB5-2AD5F9A2CF6A"",""idfv_new"":""5C9F8BD6-E50E-431B-8502-1897840EEB16"",""reinstall"":1,""ses_t"":0.954839709,""gt"":0.956482042,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103287,""ts_local"":1478117687,""uuid"":""70907c5c-a5c9-40fd-903e-8cca6bd8e128"",""type"":165409,""token"":4}],""ip_numeric"":""1600704865"",""server"":{""timestamp"":1478103349},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""5C9F8BD6-E50E-431B-8502-1897840EEB16"",""mac"":""02:00:00:00:00:00"",""idfa"":""2309173E-36DA-413E-A529-FF6A10375C53"",""gdid"":""5921127985""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___5537371086178026___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 16:18:06";"2016-11-02 16:20:32";"4C8C02A5-C4DA-4140-BB41-44CBC4E9396A";"{""ggi"":55612,""device_gdid"":""5921133020"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.02452575,""gt"":0.030506875,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103570,""ts_local"":1478117970,""uuid"":""2f0dad94-a93b-4b51-a8db-1868b43b31db"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.369234583,""gt"":0.4092775,""ses_id"":1,""connectivity"":152142},""ts"":1478103570,""ts_local"":1478117970,""uuid"":""d02162fd-ff78-4c38-913e-1845e204501a"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.470374625,""gt"":0.498094458,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103570,""ts_local"":1478117970,""uuid"":""d5c95b36-0560-469f-ad33-e6396496b1a0"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""2309173E-36DA-413E-A529-FF6A10375C53"",""idfa_new"":""4C8C02A5-C4DA-4140-BB41-44CBC4E9396A"",""idfv_old"":""5C9F8BD6-E50E-431B-8502-1897840EEB16"",""idfv_new"":""9942876B-DB74-4908-BA0B-D2561FEB6A91"",""reinstall"":1,""ses_t"":0.971982917,""gt"":0.99873025,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103570,""ts_local"":1478117970,""uuid"":""7851b445-7d97-4c98-9932-8f2be1605d20"",""type"":165409,""token"":4}],""ip_numeric"":""1600703712"",""server"":{""timestamp"":1478103632},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""9942876B-DB74-4908-BA0B-D2561FEB6A91"",""mac"":""02:00:00:00:00:00"",""idfa"":""4C8C02A5-C4DA-4140-BB41-44CBC4E9396A"",""gdid"":""5921133020""}}"
"{""gcampaign_id"":""5520"",""gproduct_id"":""1897"",""gos"":""ios"",""idfa"":"""",""clickid"":""CD31341p59774___2119552___2185832___9584553287893240___A01033-59774___4603"",""placementID"":""59774"",""pubid"":""CD31341"",""sub_publisher"":""CD31341"",""country"":""RU""}";"2016-11-02 16:24:18";"2016-11-02 16:26:36";"585ECAA8-99F5-488A-9223-D8B71F890C9F";"{""ggi"":55612,""device_gdid"":""5921139496"",""anon_id"":""anonymous:aXBob25lX0gk1ASLzKzXsM3nUok1a+E="",""client_id"":""1897:55612:2.5.2c:ios:appstore"",""events"":[{""data"":{""carrier"":""N\/A"",""d_country"":""ru"",""d_lang"":""ru-ru"",""d_name"":""iPad2,5"",""d_device_family"":""iPad"",""encr"":1,""fw"":""9.3.5"",""jb"":0,""glot_rev"":1634,""limit_ad_tracking"":234359,""ses_t"":0.027751208,""gt"":0.036431375,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103934,""ts_local"":1478118334,""uuid"":""9cdcee5c-c7d3-4b1a-b791-217ce2b045ba"",""type"":51905,""token"":1},{""data"":{""time_spent"":0,""time_between_sessions"":0,""launch_type"":100002,""crash_detection"":100006,""ver"":""2.5.2c"",""channel_id"":0,""ses_t"":0.048477542,""gt"":0.052111125,""ses_id"":1,""connectivity"":152142},""ts"":1478103934,""ts_local"":1478118334,""uuid"":""8a4fb5e5-e0d6-42b1-8dae-6a4453e03067"",""type"":51856,""token"":2},{""data"":{""ses_t"":0.445087625,""gt"":0.49795375,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103935,""ts_local"":1478118335,""uuid"":""0f9bf296-a3d8-4801-8d47-61f1fb6fb21b"",""type"":51933,""token"":3},{""data"":{""idfa_old"":""4C8C02A5-C4DA-4140-BB41-44CBC4E9396A"",""idfa_new"":""585ECAA8-99F5-488A-9223-D8B71F890C9F"",""idfv_old"":""9942876B-DB74-4908-BA0B-D2561FEB6A91"",""idfv_new"":""A92C671F-35EF-4DA5-906D-AD418EE03204"",""reinstall"":1,""ses_t"":0.961574125,""gt"":0.963968208,""ses_id"":1,""connectivity"":152142,""ver"":""2.5.2c""},""ts"":1478103935,""ts_local"":1478118335,""uuid"":""98e38cfa-3fee-4548-a1c8-c6f9c4347048"",""type"":165409,""token"":4}],""ip_numeric"":""1600702698"",""server"":{""timestamp"":1478103996},""ver"":""2.5.2c"",""device_internal_identifiers"":{""idfv"":""A92C671F-35EF-4DA5-906D-AD418EE03204"",""mac"":""02:00:00:00:00:00"",""idfa"":""585ECAA8-99F5-488A-9223-D8B71F890C9F"",""gdid"":""5921139496""}}"
